CustomerID,LastPurchaseDate,Frequency,Monetary,Recency,R_Score,F_Score,M_Score,RFM_Score
16959,2023-09-13 15:03:00,1,117.35000000000001,86,2,2,1,221
16960,2023-11-01 11:35:00,3,507.05,38,3,4,3,343
16961,2023-08-15 13:46:00,1,234.17000000000002,115,2,2,1,221
16963,2023-06-05 13:48:00,1,110.55000000000001,186,1,2,1,121
16965,2023-04-27 12:08:00,1,201.19,226,1,2,1,121
16966,2023-12-01 13:40:00,7,2154.97,7,5,5,5,555
16967,2023-06-03 14:24:00,1,319.02,188,1,2,2,122
16968,2023-12-05 15:02:00,2,439.43,3,5,3,2,532
16969,2023-10-31 13:12:00,3,650.41,38,3,4,3,343
16971,2023-11-01 15:06:00,1,357.21,37,3,2,2,322
16976,2023-03-17 16:33:00,1,251.51999999999998,266,1,2,2,122
16978,2023-09-23 12:50:00,1,344.33,77,2,2,2,222
16979,2023-12-06 12:21:00,6,1852.0,3,5,5,4,554
16980,2023-03-29 16:36:00,2,1028.46,254,1,3,4,134
16982,2023-10-10 12:28:00,1,384.06,60,3,2,2,322
16983,2023-11-27 12:10:00,7,1905.87,12,5,5,4,554
16984,2023-09-12 13:43:00,2,4459.52,87,2,3,5,235
16985,2023-11-22 13:33:00,10,5464.12,16,4,5,5,455
16986,2023-11-10 11:55:00,2,1873.2,29,4,3,4,434
16987,2023-12-06 17:26:00,7,1616.8,2,5,5,4,554
16988,2023-12-04 16:02:00,1,126.12,4,5,2,1,521
16989,2023-12-02 16:39:00,6,1133.25,6,5,5,4,554
16990,2023-05-05 08:30:00,1,179.0,218,1,2,1,121
16992,2023-11-29 11:50:00,5,1614.31,10,5,4,4,544
16996,2023-11-09 16:43:00,6,1456.96,29,4,5,4,454
16997,2023-02-24 17:28:00,3,702.0,287,1,4,3,143
16998,2023-07-13 09:44:00,4,295.0,149,2,4,2,242
16999,2023-11-16 13:53:00,2,484.82,22,4,3,2,432
17001,2023-12-09 09:38:00,11,3989.57,0,5,5,5,555
17002,2023-09-15 12:40:00,3,1493.73,85,2,4,4,244
17004,2023-10-24 14:25:00,2,1312.1399999999999,45,3,3,4,334
17006,2023-12-05 12:09:00,4,781.78,4,5,4,3,543
17007,2023-10-20 10:47:00,6,889.9300000000001,50,3,5,3,353
17010,2023-11-21 14:49:00,1,195.36,17,4,2,1,421
17011,2023-11-09 13:30:00,1,270.9,29,4,2,2,422
17014,2023-12-01 14:09:00,3,583.4300000000001,7,5,4,3,543
17015,2023-11-11 10:45:00,3,1838.61,28,4,4,4,444
17017,2023-12-07 09:32:00,20,8694.26,2,5,5,5,555
17018,2023-10-30 11:42:00,2,920.1,40,3,3,3,333
17019,2023-11-28 13:06:00,4,1258.08,10,5,4,4,544
17022,2023-11-08 17:09:00,1,71.0,30,4,2,1,421
17024,2023-10-25 13:47:00,3,95.85,44,3,4,1,341
17025,2023-10-10 09:06:00,3,357.77,60,3,4,2,342
17026,2023-06-07 14:28:00,2,154.83,184,1,3,1,131
17027,2023-09-22 12:24:00,6,877.5600000000001,78,2,5,3,253
17029,2023-08-21 11:06:00,2,716.0,110,2,3,3,233
17030,2023-10-07 08:49:00,1,146.87,63,3,2,1,321
17031,2023-11-28 10:23:00,2,380.35,11,5,3,2,532
17033,2023-09-14 14:34:00,3,1030.14,85,2,4,4,244
17034,2023-11-23 15:14:00,3,745.52,15,4,4,3,443
17035,2023-04-08 11:23:00,2,433.53000000000003,245,1,3,2,132
17037,2023-09-13 12:49:00,1,1267.32,87,2,2,4,224
17038,2023-11-09 13:50:00,1,112.4,29,4,2,1,421
17040,2023-07-25 10:19:00,1,449.73,137,2,2,2,222
17041,2023-11-13 11:21:00,3,1071.49,26,4,4,4,444
17042,2023-12-07 12:26:00,5,1036.58,2,5,4,4,544
17043,2023-11-07 15:33:00,4,1735.18,31,4,4,4,444
17044,2023-11-14 14:28:00,1,948.48,24,4,2,4,424
17045,2023-08-18 17:09:00,3,339.44,112,2,4,2,242
17046,2023-07-05 14:24:00,1,642.02,156,2,2,3,223
17047,2023-09-15 13:27:00,3,1100.9,84,2,4,4,244
17048,2023-08-14 11:49:00,3,925.35,117,2,4,3,243
17049,2023-12-07 10:48:00,9,5655.03,2,5,5,5,555
17050,2023-09-04 13:48:00,6,3185.64,95,2,5,5,255
17051,2023-05-29 14:13:00,1,240.89,193,1,2,1,121
17052,2023-11-11 14:50:00,1,399.09,27,4,2,2,422
17053,2023-08-01 10:23:00,1,498.48,130,2,2,3,223
17054,2023-11-11 12:56:00,5,1356.33,27,4,4,4,444
17058,2023-09-19 10:13:00,3,1179.89,81,2,4,4,244
17059,2023-11-10 12:27:00,5,3080.39,29,4,4,5,445
17060,2023-03-18 13:27:00,1,234.24,265,1,2,1,121
17061,2023-09-27 11:24:00,11,5232.2300000000005,73,2,5,5,255
17062,2023-01-30 11:01:00,4,533.33,313,1,4,3,143
17063,2023-11-18 16:19:00,7,1461.14,20,4,5,4,454
17064,2023-10-12 10:18:00,3,855.45,58,3,4,3,343
17068,2023-11-27 13:14:00,21,4552.14,11,5,5,5,555
17069,2023-11-11 17:13:00,9,2709.7000000000003,27,4,5,5,455
17070,2023-08-17 17:01:00,1,304.24,113,2,2,2,222
17071,2023-11-11 16:31:00,9,2429.03,27,4,5,5,455
17073,2023-11-22 11:47:00,4,1446.09,17,4,4,4,444
17075,2023-11-22 11:58:00,4,834.12,17,4,4,3,443
17076,2023-11-03 17:53:00,3,841.0799999999999,35,3,4,3,343
17078,2023-11-03 19:17:00,2,378.2,35,3,3,2,332
17079,2023-09-22 15:34:00,1,118.80000000000001,77,2,2,1,221
17080,2023-11-17 12:59:00,2,287.62,21,4,3,2,432
17081,2023-11-14 12:56:00,2,288.91,24,4,3,2,432
17082,2023-11-06 15:17:00,2,2003.8500000000001,32,4,3,4,434
17083,2023-08-22 15:43:00,3,1405.78,108,2,4,4,244
17084,2023-11-04 14:54:00,2,2747.9900000000002,34,3,3,5,335
17085,2023-08-08 14:15:00,5,1562.4,122,2,4,4,244
17086,2023-12-02 13:54:00,6,2050.08,6,5,5,4,554
17088,2023-11-11 14:23:00,4,1991.01,27,4,4,4,444
17090,2023-12-05 13:44:00,7,1974.65,3,5,5,4,554
17091,2023-12-07 10:43:00,9,3827.76,2,5,5,5,555
17092,2023-10-20 19:51:00,4,1774.03,49,3,4,4,344
17094,2023-01-21 13:09:00,1,302.0,321,1,2,2,122
17095,2023-11-17 12:21:00,3,1324.16,22,4,4,4,444
17096,2023-11-24 15:01:00,4,1022.13,14,4,4,4,444
17097,2023-12-07 17:05:00,8,954.42,1,5,5,4,554
17100,2023-11-21 16:36:00,2,971.74,17,4,3,4,434
17101,2023-11-29 13:57:00,4,1621.73,9,5,4,4,544
17102,2023-03-23 10:08:00,1,25.5,261,1,2,1,121
17105,2023-07-03 15:53:00,2,665.78,158,2,3,3,233
17107,2023-11-06 14:14:00,6,10797.48,32,4,5,5,455
17109,2023-11-10 16:59:00,6,881.29,28,4,5,3,453
17110,2023-06-27 12:58:00,1,163.29999999999998,164,2,2,1,221
17111,2023-10-23 15:59:00,1,231.61,46,3,2,1,321
17114,2023-12-04 12:17:00,8,801.12,5,5,5,3,553
17115,2023-12-01 14:30:00,3,837.5,7,5,4,3,543
17117,2023-02-24 13:54:00,1,116.2,287,1,2,1,121
17118,2023-01-26 12:19:00,1,157.02,317,1,2,1,121
17119,2023-12-06 14:40:00,2,606.91,2,5,3,3,533
17120,2023-04-20 15:21:00,1,307.46,232,1,2,2,122
17122,2023-08-12 14:33:00,1,138.32,118,2,2,1,221
17123,2023-07-01 10:47:00,1,345.3,161,2,2,2,222
17124,2023-06-07 14:02:00,1,294.24,184,1,2,2,122
17125,2023-10-20 14:41:00,1,230.5,49,3,2,1,321
17126,2023-07-10 13:52:00,5,989.45,151,2,4,4,244
17128,2023-01-09 12:02:00,1,157.09,334,1,2,1,121
17131,2023-12-04 12:52:00,5,2463.17,4,5,4,5,545
17133,2023-11-24 12:27:00,7,4892.240000000001,15,4,5,5,455
17134,2023-08-25 09:53:00,2,413.2,106,2,3,2,232
17135,2023-11-23 16:48:00,7,1139.73,15,4,5,4,454
17138,2023-03-09 11:54:00,1,380.5,275,1,2,2,122
17139,2023-11-24 10:12:00,12,10650.77,15,4,5,5,455
17140,2023-04-06 13:33:00,1,454.12,246,1,2,2,122
17142,2023-04-14 18:22:00,1,579.0,238,1,2,3,123
17144,2023-12-08 17:57:00,2,984.57,0,5,3,4,534
17146,2023-08-26 12:44:00,3,749.78,105,2,4,3,243
17147,2023-11-17 12:32:00,4,1714.59,22,4,4,4,444
17148,2023-10-19 09:59:00,1,124.88,51,3,2,1,321
17152,2023-05-29 12:19:00,3,1689.5,194,1,4,4,144
17153,2023-11-15 13:42:00,1,213.78,23,4,2,1,421
17154,2023-09-25 13:42:00,1,329.34,74,2,2,2,222
17155,2023-11-22 12:38:00,2,251.7,17,4,3,2,432
17157,2023-12-02 09:10:00,2,319.0,7,5,3,2,532
17158,2023-11-07 15:15:00,3,1266.97,31,4,4,4,444
17159,2023-11-18 10:52:00,3,1538.88,21,4,4,4,444
17160,2023-11-08 14:05:00,6,3518.03,30,4,5,5,455
17162,2023-11-11 11:34:00,10,1715.46,28,4,5,4,454
17163,2023-11-18 08:57:00,2,293.1,21,4,3,2,432
17164,2023-11-07 09:14:00,7,2467.35,32,4,5,5,455
17165,2023-02-28 16:39:00,1,158.68,283,1,2,1,121
17166,2023-11-01 09:46:00,2,206.34,38,3,3,1,331
17169,2023-10-13 10:25:00,2,835.78,57,3,3,3,333
17171,2023-02-23 16:37:00,1,224.91,288,1,2,1,121
17172,2023-09-22 09:36:00,1,317.76,78,2,2,2,222
17173,2023-12-04 14:40:00,8,3766.6,4,5,5,5,555
17174,2023-05-06 11:47:00,1,59.9,217,1,2,1,121
17175,2023-10-26 15:31:00,4,1443.69,43,3,4,4,344
17176,2023-05-22 12:41:00,1,306.13,201,1,2,2,122
17179,2023-06-14 16:48:00,3,711.79,177,2,4,3,243
17180,2023-10-14 15:46:00,4,783.97,55,3,4,3,343
17181,2023-10-13 14:48:00,2,239.92000000000002,56,3,3,1,331
17183,2023-12-02 10:07:00,6,3347.31,7,5,5,5,555
17186,2023-10-24 10:20:00,2,144.0,46,3,3,1,331
17187,2023-04-27 12:39:00,1,203.95,226,1,2,1,121
17188,2023-11-28 13:53:00,7,2474.23,10,5,5,5,555
17189,2023-08-25 19:39:00,2,383.75,105,2,3,2,232
17190,2023-10-12 11:33:00,2,444.74,58,3,3,2,332
17191,2023-11-11 16:58:00,7,2093.68,27,4,5,5,455
17193,2023-11-04 12:47:00,7,1699.3,35,3,5,4,354
17194,2023-03-11 12:05:00,2,262.62,273,1,3,2,132
17197,2023-11-10 10:32:00,1,1013.01,29,4,2,4,424
17198,2023-11-16 10:39:00,3,692.22,23,4,4,3,443
17201,2023-10-17 11:55:00,1,289.78000000000003,53,3,2,2,322
17203,2023-11-04 12:27:00,6,3560.08,35,3,5,5,355
17204,2023-06-17 14:46:00,4,1564.56,174,2,4,4,244
17205,2023-10-17 12:46:00,1,384.08,53,3,2,2,322
17206,2023-10-17 13:25:00,1,204.24,52,3,2,1,321
17211,2023-11-13 12:03:00,8,2317.2200000000003,26,4,5,5,455
17212,2023-03-31 19:42:00,1,226.85,252,1,2,1,121
17213,2023-10-30 14:53:00,7,2781.23,39,3,5,5,355
17214,2023-10-10 13:17:00,6,1059.1200000000001,59,3,5,4,354
17217,2023-04-19 17:19:00,1,113.5,233,1,2,1,121
17218,2023-12-05 13:52:00,10,1951.97,3,5,5,4,554
17219,2023-11-08 11:25:00,1,114.23,31,4,2,1,421
17220,2023-11-15 13:47:00,14,3187.55,23,4,5,5,455
17221,2023-12-02 13:35:00,2,334.48,6,5,3,2,532
17222,2023-10-05 13:58:00,1,328.65,64,3,2,2,322
17223,2023-02-02 15:57:00,2,416.89,309,1,3,2,132
17226,2023-02-04 11:52:00,1,393.49,308,1,2,2,122
17227,2023-11-21 10:51:00,6,939.32,18,4,5,4,454
17228,2023-11-24 10:24:00,8,1906.09,15,4,5,4,454
17229,2023-09-04 13:56:00,2,318.76,95,2,3,2,232
17230,2023-03-20 16:12:00,8,3638.41,263,1,5,5,155
17231,2023-11-27 15:18:00,10,3124.72,11,5,5,5,555
17232,2023-12-07 12:21:00,2,417.77,2,5,3,2,532
17233,2023-11-04 14:06:00,1,190.88,34,3,2,1,321
17234,2023-06-10 11:20:00,1,149.89,182,1,2,1,121
17235,2023-11-14 15:51:00,2,550.0600000000001,24,4,3,3,433
17236,2023-11-27 12:00:00,6,916.13,12,5,5,3,553
17237,2023-11-28 15:02:00,2,314.69,10,5,3,2,532
17238,2023-12-07 11:35:00,17,3719.1,2,5,5,5,555
17239,2023-01-31 09:41:00,1,382.5,312,1,2,2,122
17242,2023-08-23 14:55:00,2,1135.04,107,2,3,4,234
17243,2023-12-08 13:26:00,26,8540.05,0,5,5,5,555
17244,2023-10-17 15:19:00,1,954.9,52,3,2,4,324
17245,2023-05-19 10:43:00,1,171.45000000000002,204,1,2,1,121
17247,2023-11-24 15:21:00,1,280.09000000000003,14,4,2,2,422
17248,2023-08-11 13:34:00,1,318.65,119,2,2,2,222
17250,2023-12-06 12:15:00,2,381.97,3,5,3,2,532
17251,2022-12-12 11:06:00,1,269.83,362,1,2,2,122
17252,2023-08-15 09:45:00,2,348.90999999999997,116,2,3,2,232
17253,2023-11-21 12:59:00,1,178.26,17,4,2,1,421
17254,2023-12-05 12:46:00,2,271.19,4,5,3,2,532
17255,2023-10-30 12:18:00,2,291.48,40,3,3,2,332
17256,2023-08-24 13:30:00,2,240.0,106,2,3,1,231
17259,2023-07-14 15:01:00,2,581.23,147,2,3,3,233
17262,2023-10-18 12:56:00,5,1253.3600000000001,51,3,4,4,344
17263,2023-05-15 14:32:00,1,63.440000000000005,207,1,2,1,121
17265,2023-07-24 10:49:00,2,550.01,138,2,3,3,233
17266,2023-12-07 14:12:00,3,296.58,1,5,4,2,542
17267,2023-08-04 17:22:00,2,317.2,126,2,3,2,232
17268,2023-08-24 10:06:00,4,763.64,107,2,4,3,243
17272,2023-10-28 16:37:00,4,2148.63,41,3,4,5,345
17274,2023-11-04 13:16:00,1,107.82,34,3,2,1,321
17277,2023-04-26 12:47:00,2,1065.3500000000001,227,1,3,4,134
17278,2023-04-12 13:10:00,1,246.04000000000002,240,1,2,1,121
17279,2023-10-13 11:58:00,1,187.82999999999998,57,3,2,1,321
17282,2023-08-01 14:29:00,3,1685.46,129,2,4,4,244
17284,2023-10-10 14:38:00,6,1647.48,59,3,5,4,354
17286,2023-11-18 12:47:00,1,151.37,21,4,2,1,421
17287,2023-11-13 13:27:00,7,1049.06,25,4,5,4,454
17288,2023-11-30 16:09:00,7,1417.6299999999999,8,5,5,4,554
17289,2023-11-08 12:01:00,3,931.02,31,4,4,3,443
17290,2023-12-06 12:38:00,2,513.01,3,5,3,3,533
17291,2023-02-04 13:04:00,1,550.8000000000001,307,1,2,3,123
17293,2023-12-01 14:37:00,9,1854.06,7,5,5,4,554
17295,2023-11-11 10:49:00,3,547.0,28,4,4,3,443
17297,2023-11-22 14:43:00,1,128.18,16,4,2,1,421
17298,2023-08-30 16:43:00,2,498.42,100,2,3,3,233
17299,2023-11-28 12:01:00,4,656.61,11,5,4,3,543
17301,2023-11-18 13:43:00,1,163.24,20,4,2,1,421
17302,2023-11-25 09:36:00,5,1135.63,14,4,4,4,444
17303,2022-12-13 13:32:00,1,250.04,360,1,2,2,122
17306,2023-11-29 12:14:00,19,8631.31,10,5,5,5,555
17309,2023-09-05 15:20:00,1,82.75,94,2,2,1,221
17311,2023-09-22 14:11:00,2,1384.85,77,2,3,4,234
17312,2023-07-24 11:52:00,3,644.3,138,2,4,3,243
17313,2023-11-08 15:45:00,1,2328.84,30,4,2,5,425
17314,2023-11-15 09:41:00,8,2527.92,24,4,5,5,455
17315,2023-12-08 12:15:00,38,6281.2300000000005,1,5,5,5,555
17317,2023-10-24 17:19:00,3,2600.34,45,3,4,5,345
17320,2023-08-31 13:31:00,3,1200.6200000000001,99,2,4,4,244
17321,2023-12-01 13:41:00,2,657.16,7,5,3,3,533
17323,2023-11-24 17:29:00,7,906.52,14,4,5,3,453
17324,2023-11-22 10:34:00,4,986.48,17,4,4,4,444
17325,2023-03-04 13:09:00,1,96.8,279,1,2,1,121
17329,2023-11-25 14:24:00,2,523.11,13,4,3,3,433
17330,2023-11-17 08:56:00,2,363.9,22,4,3,2,432
17331,2023-08-08 11:55:00,1,175.2,123,2,2,1,221
17333,2023-09-15 10:11:00,1,494.25,85,2,2,3,223
17334,2023-02-10 14:59:00,2,307.02000000000004,301,1,3,2,132
17337,2023-07-11 14:55:00,4,1981.06,150,2,4,4,244
17338,2023-11-22 14:23:00,8,6493.54,16,4,5,5,455
17339,2023-09-06 13:29:00,2,243.36,93,2,3,1,231
17340,2023-11-10 10:45:00,11,12353.29,29,4,5,5,455
17341,2023-07-06 12:33:00,3,682.29,156,2,4,3,243
17343,2022-12-19 15:07:00,1,193.64,354,1,2,1,121
17344,2023-10-24 12:56:00,1,157.62,45,3,2,1,321
17345,2023-11-24 15:03:00,4,519.6899999999999,14,4,4,3,443
17346,2023-12-06 12:18:00,15,2622.88,3,5,5,5,555
17347,2023-09-14 13:12:00,1,228.96,85,2,2,1,221
17348,2023-11-25 11:25:00,5,1156.6,14,4,4,4,444
17349,2023-06-13 14:29:00,1,98.25,178,2,2,1,221
17350,2023-12-01 15:47:00,4,1281.32,7,5,4,4,544
17351,2023-11-03 18:45:00,3,587.15,35,3,4,3,343
17353,2023-08-02 17:19:00,2,1740.0,128,2,3,4,234
17354,2023-10-20 10:34:00,1,1393.06,50,3,2,4,324
17356,2023-02-01 11:07:00,1,178.22,311,1,2,1,121
17357,2023-11-15 16:30:00,2,384.39,23,4,3,2,432
17358,2023-02-09 16:57:00,2,360.81,302,1,3,2,132
17359,2023-11-28 14:37:00,1,127.86,10,5,2,1,521
17360,2023-11-22 13:11:00,3,568.24,16,4,4,3,443
17361,2023-10-21 15:43:00,3,488.2,48,3,4,3,343
17362,2023-04-14 14:43:00,2,312.23,238,1,3,2,132
17364,2023-12-09 09:00:00,11,4462.68,0,5,5,5,555
17365,2023-11-27 12:13:00,8,4767.36,12,5,5,5,555
17367,2023-04-15 14:21:00,1,167.55,237,1,2,1,121
17368,2023-11-16 15:26:00,8,1878.87,22,4,5,4,454
17370,2023-09-28 10:14:00,4,446.18,72,2,4,2,242
17371,2023-11-22 13:30:00,3,418.4,16,4,4,2,442
17372,2023-10-30 11:37:00,8,1337.18,40,3,5,4,354
17373,2023-10-30 15:28:00,4,646.92,39,3,4,3,343
17374,2023-05-05 09:05:00,2,495.77,218,1,3,3,133
17375,2023-05-24 15:45:00,3,400.1,198,1,4,2,142
17376,2023-09-30 12:36:00,2,203.2,70,3,3,1,331
17377,2023-11-16 11:17:00,20,4058.32,23,4,5,5,455
17379,2023-11-28 13:56:00,1,389.71999999999997,10,5,2,2,522
17381,2023-12-01 11:59:00,29,20275.61,8,5,5,5,555
17382,2023-10-05 13:05:00,1,65.4,64,3,2,1,321
17383,2023-12-05 17:36:00,1,193.39000000000001,3,5,2,1,521
17384,2023-11-20 15:48:00,2,336.4,18,4,3,2,432
17385,2023-11-25 11:02:00,1,256.11,14,4,2,2,422
17386,2023-12-02 11:28:00,6,2686.42,7,5,5,5,555
17387,2023-11-20 11:00:00,2,746.81,19,4,3,3,433
17388,2023-09-23 10:31:00,4,1259.56,77,2,4,4,244
17389,2023-12-09 09:38:00,34,31833.68,0,5,5,5,555
17391,2023-06-29 09:58:00,2,508.8,163,2,3,3,233
17392,2023-02-06 12:48:00,2,417.27,306,1,3,2,132
17394,2023-05-04 13:22:00,1,203.86999999999998,218,1,2,1,121
17396,2023-10-31 14:12:00,8,7330.8,38,3,5,5,355
17397,2023-11-17 14:08:00,2,681.41,21,4,3,3,433
17398,2023-08-17 09:48:00,3,653.38,114,2,4,3,243
17400,2023-08-05 15:38:00,5,2097.84,125,2,4,5,245
17402,2023-12-05 10:15:00,13,2633.85,4,5,5,5,555
17403,2023-11-03 15:18:00,1,263.92,35,3,2,2,322
17404,2023-12-05 16:26:00,15,31906.82,3,5,5,5,555
17405,2023-12-08 17:12:00,3,1031.41,0,5,4,4,544
17406,2023-01-10 15:07:00,3,2184.42,332,1,4,5,145
17408,2023-06-29 12:53:00,1,32.65,162,2,2,1,221
17409,2023-06-08 10:36:00,2,771.85,184,1,3,3,133
17410,2023-11-23 15:46:00,5,1214.72,15,4,4,4,444
17411,2023-11-27 14:25:00,3,778.94,11,5,4,3,543
17412,2023-12-07 11:36:00,7,1258.06,2,5,5,4,554
17414,2023-10-27 12:13:00,2,778.0,43,3,3,3,333
17415,2023-09-21 12:50:00,1,507.84,79,2,2,3,223
17416,2023-11-10 12:47:00,7,6893.42,29,4,5,5,455
17418,2023-10-28 13:00:00,2,463.46000000000004,41,3,3,2,332
17419,2023-11-28 13:47:00,12,4226.57,10,5,5,5,555
17420,2023-10-20 14:52:00,3,598.83,49,3,4,3,343
17422,2023-11-23 13:27:00,6,1979.37,15,4,5,4,454
17423,2023-10-24 13:36:00,2,698.41,45,3,3,3,333
17425,2023-11-20 15:30:00,2,759.1700000000001,18,4,3,3,433
17426,2023-12-01 18:07:00,6,5037.26,7,5,5,5,555
17427,2023-09-29 11:29:00,1,100.8,71,3,2,1,321
17428,2023-12-09 09:45:00,28,17256.85,0,5,5,5,555
17429,2023-08-03 13:22:00,3,524.9200000000001,127,2,4,3,243
17430,2023-11-07 09:24:00,2,265.76,32,4,3,2,432
17431,2023-01-30 14:36:00,1,403.3,312,1,2,2,122
17432,2023-11-21 17:33:00,2,365.76,17,4,3,2,432
17433,2023-09-12 14:24:00,1,303.16,87,2,2,2,222
17434,2023-12-07 13:16:00,7,2373.82,1,5,5,5,555
17436,2023-12-08 12:30:00,2,216.3,1,5,3,1,531
17438,2023-03-31 10:26:00,1,388.45000000000005,253,1,2,2,122
17440,2023-07-06 11:54:00,3,186.42000000000002,156,2,4,1,241
17442,2023-11-03 09:17:00,6,2248.56,36,3,5,5,355
17443,2023-05-04 10:47:00,1,534.24,219,1,2,3,123
17444,2023-07-15 12:05:00,3,2940.04,147,2,4,5,245
17446,2023-06-16 10:42:00,2,120.89999999999999,176,2,3,1,231
17447,2023-10-30 14:18:00,2,541.53,39,3,3,3,333
17449,2023-12-07 16:56:00,7,2519.21,1,5,5,5,555
17450,2023-12-01 13:29:00,46,194390.79,7,5,5,5,555
17451,2023-12-08 15:02:00,7,1721.4,0,5,5,4,554
17453,2023-11-22 09:42:00,2,486.72,17,4,3,2,432
17454,2023-05-31 13:58:00,4,517.53,191,1,4,3,143
17455,2023-05-20 12:31:00,1,131.7,203,1,2,1,121
17456,2022-12-09 15:23:00,1,249.86,364,1,2,2,122
17457,2023-08-05 12:48:00,5,1737.7,126,2,4,4,244
17458,2023-11-24 13:01:00,1,316.5,14,4,2,2,422
17459,2023-10-27 13:25:00,2,657.3,42,3,3,3,333
17460,2023-09-06 15:04:00,6,622.4300000000001,93,2,5,3,253
17461,2023-11-17 10:21:00,3,735.82,22,4,4,3,443
17462,2023-10-10 13:56:00,2,675.69,59,3,3,3,333
17463,2023-11-23 13:40:00,5,1875.8600000000001,15,4,4,4,444
17464,2023-07-04 13:19:00,1,289.96000000000004,157,2,2,2,222
17466,2023-11-29 13:15:00,2,763.28,9,5,3,3,533
17468,2023-11-29 15:33:00,2,137.0,9,5,3,1,531
17469,2023-11-23 13:15:00,5,1870.97,15,4,4,4,444
17470,2023-10-26 12:42:00,5,1125.07,44,3,4,4,344
17472,2023-06-01 14:57:00,3,697.54,190,1,4,3,143
17475,2023-09-21 14:55:00,1,194.37,78,2,2,1,221
17480,2023-09-23 11:39:00,1,511.82,77,2,2,3,223
17481,2023-12-06 12:28:00,4,1255.59,3,5,4,4,544
17483,2023-10-05 13:10:00,3,414.04,64,3,4,2,342
17486,2023-03-23 14:00:00,1,396.87,260,1,2,2,122
17489,2023-10-12 08:56:00,2,376.64,58,3,3,2,332
17490,2023-12-09 09:08:00,7,2092.32,0,5,5,5,555
17491,2023-12-08 16:18:00,10,3558.87,0,5,5,5,555
17492,2023-04-05 15:21:00,1,374.57,247,1,2,2,122
17495,2023-12-02 12:08:00,2,497.56,7,5,3,3,533
17496,2022-12-16 08:39:00,1,271.05,358,1,2,2,122
17498,2023-09-25 12:25:00,1,272.21999999999997,75,2,2,2,222
17499,2023-02-23 09:14:00,1,622.88,289,1,2,3,123
17500,2023-11-22 14:25:00,3,1138.0,16,4,4,4,444
17501,2023-05-03 09:47:00,2,288.6,220,1,3,2,132
17502,2023-11-30 13:13:00,4,689.1,8,5,4,3,543
17503,2023-12-07 09:18:00,2,558.96,2,5,3,3,533
17504,2023-05-17 12:59:00,9,2997.03,205,1,5,5,155
17505,2023-07-01 12:50:00,2,1145.8400000000001,161,2,3,4,234
17506,2023-09-25 11:39:00,1,302.2,75,2,2,2,222
17507,2023-03-23 11:48:00,2,605.58,261,1,3,3,133
17508,2023-03-04 08:10:00,1,387.31,280,1,2,2,122
17509,2023-10-13 10:26:00,8,6083.64,57,3,5,5,355
17510,2023-11-15 10:00:00,1,308.48,24,4,2,2,422
17511,2023-12-07 10:12:00,31,91062.38,2,5,5,5,555
17512,2023-11-11 12:11:00,10,2924.9900000000002,28,4,5,5,455
17513,2023-09-28 16:42:00,1,513.2,71,3,2,3,323
17514,2023-08-03 15:45:00,1,208.65,127,2,2,1,221
17515,2023-11-08 14:04:00,4,639.02,30,4,4,3,443
17516,2023-11-24 16:51:00,5,764.88,14,4,4,3,443
17517,2023-02-04 11:48:00,1,153.94,308,1,2,1,121
17519,2023-11-22 16:43:00,6,1844.02,16,4,5,4,454
17520,2023-10-17 12:04:00,1,546.81,53,3,2,3,323
17521,2023-11-10 11:22:00,3,723.21,29,4,4,3,443
17522,2023-12-08 12:31:00,5,1070.71,1,5,4,4,544
17523,2023-11-28 13:20:00,4,652.74,10,5,4,3,543
17524,2022-12-13 14:32:00,1,145.0,360,1,2,1,121
17525,2022-12-15 12:05:00,1,422.7,359,1,2,2,122
17526,2023-12-05 11:05:00,4,1195.8999999999999,4,5,4,4,544
17527,2023-10-17 12:32:00,4,939.37,53,3,4,4,344
17528,2023-12-08 13:27:00,8,3628.5,0,5,5,5,555
17530,2023-12-08 18:42:00,10,2367.12,0,5,5,5,555
17531,2023-06-02 19:17:00,1,296.7,189,1,2,2,122
17534,2023-10-17 12:47:00,1,223.36,53,3,2,1,321
17535,2023-03-04 15:20:00,1,164.4,279,1,2,1,121
17536,2023-06-15 13:23:00,1,76.5,176,2,2,1,221
17537,2023-11-10 10:56:00,2,887.6700000000001,29,4,3,3,433
17538,2023-11-14 12:12:00,1,98.42,25,4,2,1,421
17540,2023-11-15 11:56:00,2,578.9,24,4,3,3,433
17542,2023-03-15 11:45:00,1,170.75,269,1,2,1,121
17545,2023-10-27 14:04:00,3,642.32,42,3,4,3,343
17548,2023-04-20 12:01:00,1,103.3,233,1,2,1,121
17549,2023-11-16 09:59:00,2,148.86,23,4,3,1,431
17550,2023-05-26 14:09:00,3,267.16,196,1,4,2,142
17551,2022-12-15 14:12:00,1,290.34,358,1,2,2,122
17552,2023-10-10 17:00:00,4,930.41,59,3,4,3,343
17553,2023-08-02 10:00:00,1,1487.6,129,2,2,4,224
17554,2023-12-08 14:15:00,5,1952.45,0,5,4,4,544
17555,2023-11-20 12:22:00,2,480.31,19,4,3,2,432
17556,2023-05-18 10:48:00,1,157.9,205,1,2,1,121
17557,2023-11-25 12:57:00,3,541.46,13,4,4,3,443
17560,2023-09-06 09:18:00,4,854.95,94,2,4,3,243
